Time,Source,Destination,Protocol,Length,Source Port,Destination Port,bad_packet
2025-04-07 23:35:51,192.168.29.1,192.168.29.13,ARP,42,0,0,0
2025-04-07 23:35:51,192.168.29.13,192.168.29.1,ARP,42,0,0,0
2025-04-07 23:40:54,192.168.29.1,224.0.0.1,2,50,0,0,0
2025-04-07 23:40:56,192.168.29.13,10.21.8.166,TCP,66,4206,7680,1
2025-04-07 23:40:56,192.168.29.13,10.21.31.70,TCP,66,4207,7680,1
2025-04-07 23:40:56,192.168.29.13,10.21.5.61,TCP,66,4208,7680,1
2025-04-07 23:40:57,192.168.29.13,10.21.31.70,TCP,66,4207,7680,1
2025-04-07 23:40:57,192.168.29.13,10.21.8.166,TCP,66,4206,7680,1
2025-04-07 23:40:57,192.168.29.13,10.21.5.61,TCP,66,4208,7680,1
2025-04-07 23:40:57,192.168.29.13,224.0.0.22,2,54,0,0,0
2025-04-07 23:40:58,192.168.29.1,192.168.29.13,ARP,42,0,0,0
2025-04-07 23:40:58,192.168.29.13,192.168.29.1,ARP,42,0,0,0
2025-04-07 23:40:59,192.168.29.13,10.21.31.70,TCP,66,4207,7680,1
2025-04-07 23:40:59,192.168.29.13,10.21.8.166,TCP,66,4206,7680,1
2025-04-07 23:40:59,192.168.29.13,10.21.5.61,TCP,66,4208,7680,1
2025-04-07 23:41:01,192.168.29.13,192.168.29.1,ARP,42,0,0,0
2025-04-07 23:41:01,192.168.29.13,224.0.0.251,UDP,210,5353,5353,1
2025-04-07 23:41:01,192.168.29.1,192.168.29.13,ARP,42,0,0,0
2025-04-07 23:41:01,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,230,5353,5353,1
2025-04-07 23:41:01,192.168.29.13,224.0.0.251,UDP,85,5353,5353,1
2025-04-07 23:41:01,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,105,5353,5353,1
2025-04-07 23:41:02,192.168.29.13,224.0.0.251,UDP,85,5353,5353,1
2025-04-07 23:41:02,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,105,5353,5353,1
2025-04-07 23:41:02,192.168.29.13,224.0.0.251,UDP,85,5353,5353,1
2025-04-07 23:41:02,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,105,5353,5353,1
2025-04-07 23:41:02,192.168.29.13,224.0.0.251,UDP,85,5353,5353,1
2025-04-07 23:41:02,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,105,5353,5353,1
2025-04-07 23:41:02,192.168.29.13,224.0.0.251,UDP,323,5353,5353,1
2025-04-07 23:41:02,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,343,5353,5353,1
2025-04-07 23:41:02,192.168.29.13,224.0.0.251,UDP,267,5353,5353,1
2025-04-07 23:41:02,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,287,5353,5353,1
2025-04-07 23:41:02,192.168.29.13,224.0.0.251,UDP,323,5353,5353,1
2025-04-07 23:41:02,fe80::647e:f9ed:add6:2813,ff02::fb,UDPv6,343,5353,5353,1
2025-04-07 23:41:03,192.168.29.13,10.21.31.70,TCP,66,4207,7680,1
2025-04-07 23:41:03,192.168.29.13,10.21.8.166,TCP,66,4206,7680,1
2025-04-07 23:41:03,192.168.29.13,10.21.5.61,TCP,66,4208,7680,1
2025-04-07 23:41:03,192.168.29.13,224.0.0.22,2,62,0,0,0
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,96,57574,53,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,96,54176,53,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,96,61189,53,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,96,54222,53,1
2025-04-07 23:41:04,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,128,53,61189,1
2025-04-07 23:41:04,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,124,53,54176,1
2025-04-07 23:41:04,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,138,53,54222,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,86,4209,443,1
2025-04-07 23:41:04,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,291,53,57574,1
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,86,443,4209,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,74,4209,443,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,1434,4209,443,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,763,4209,443,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,96,58163,53,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,96,60437,53,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,96,62457,53,1
2025-04-07 23:41:04,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,245,53,58163,1
2025-04-07 23:41:04,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,291,53,60437,1
2025-04-07 23:41:04,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,245,53,62457,1
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,66,4210,443,0
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4209,1
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4209,1
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4209,1
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,95,443,4209,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,74,4209,443,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,138,4209,443,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,860,4209,443,1
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4209,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,66,443,4210,1
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,54,4210,443,0
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,1514,4210,443,0
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,510,4210,443,0
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,54,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,54,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,1514,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,1514,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,1514,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,1094,443,4210,1
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,54,4210,443,0
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,180,4210,443,0
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,656,4210,443,0
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,937,443,4209,1
2025-04-07 23:41:04,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,169,443,4209,1
2025-04-07 23:41:04,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,74,4209,443,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,54,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,258,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,351,443,4210,1
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,185,443,4210,1
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,54,4210,443,0
2025-04-07 23:41:04,192.168.29.13,52.215.86.72,TCP,213,4210,443,0
2025-04-07 23:41:04,52.215.86.72,192.168.29.13,TCP,224,443,4210,1
2025-04-07 23:41:05,192.168.29.13,52.215.86.72,TCP,54,4210,443,0
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,594,4209,443,1
2025-04-07 23:41:05,2a03:2880:f28a:1cf:face:b00c:0:7260,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,119,80,59354,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2a03:2880:f28a:1cf:face:b00c:0:7260,TCPv6,109,59354,80,1
2025-04-07 23:41:05,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4209,1
2025-04-07 23:41:05,2a03:2880:f28a:1cf:face:b00c:0:7260,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,80,59354,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,594,4209,443,1
2025-04-07 23:41:05,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4209,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,98,64548,53,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,98,59459,53,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,98,61072,53,1
2025-04-07 23:41:05,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,210,53,64548,1
2025-04-07 23:41:05,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,354,53,59459,1
2025-04-07 23:41:05,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,155,53,61072,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,1292,65476,443,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,1292,65476,443,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,144,65476,443,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,783,65476,443,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,102,443,65476,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,65476,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,1292,65476,443,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,65476,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,65476,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,368,443,65476,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,986,443,65476,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,111,443,65476,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,86,443,65476,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,84,443,65476,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,1292,65476,443,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,93,65476,443,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,93,65476,443,1
2025-04-07 23:41:05,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,182,443,65476,1
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,94,65476,443,1
2025-04-07 23:41:05,192.168.29.13,52.215.86.72,TCP,89,4210,443,0
2025-04-07 23:41:05,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,TCPv6,104,4209,443,1
2025-04-07 23:41:05,2606:4700:8d73:50a5:f9d7:5c:7180:dc82,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4209,1
2025-04-07 23:41:06,52.215.86.72,192.168.29.13,TCP,87,443,4210,1
2025-04-07 23:41:06,52.215.86.72,192.168.29.13,TCP,85,443,4210,1
2025-04-07 23:41:06,52.215.86.72,192.168.29.13,TCP,54,443,4210,1
2025-04-07 23:41:06,192.168.29.13,52.215.86.72,TCP,54,4210,443,0
2025-04-07 23:41:06,192.168.29.13,52.215.86.72,TCP,54,4210,443,0
2025-04-07 23:41:06,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,749,443,65476,1
2025-04-07 23:41:06,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,317,443,65476,1
2025-04-07 23:41:06,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4009:831::200a,UDPv6,97,65476,443,1
2025-04-07 23:41:06,2404:6800:4009:831::200a,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,87,443,65476,1
2025-04-07 23:41:06,52.215.86.72,192.168.29.13,TCP,54,443,4210,1
2025-04-07 23:41:06,192.168.29.13,151.101.154.132,TCP,55,59136,443,1
2025-04-07 23:41:06,151.101.154.132,192.168.29.13,TCP,66,443,59136,1
2025-04-07 23:41:06,192.168.29.13,20.189.173.5,TCP,197,4013,443,0
2025-04-07 23:41:06,192.168.29.13,20.189.173.5,TCP,93,4013,443,0
2025-04-07 23:41:06,192.168.29.13,20.189.173.5,TCP,1494,4013,443,0
2025-04-07 23:41:06,192.168.29.13,20.189.173.5,TCP,1494,4013,443,0
2025-04-07 23:41:06,192.168.29.13,20.189.173.5,TCP,1436,4013,443,0
2025-04-07 23:41:06,20.189.173.5,192.168.29.13,TCP,54,443,4013,0
2025-04-07 23:41:06,20.189.173.5,192.168.29.13,TCP,54,443,4013,0
2025-04-07 23:41:06,20.189.173.5,192.168.29.13,TCP,93,443,4013,0
2025-04-07 23:41:06,20.189.173.5,192.168.29.13,TCP,89,443,4013,0
2025-04-07 23:41:06,192.168.29.13,20.189.173.5,TCP,54,4013,443,0
2025-04-07 23:41:06,20.189.173.5,192.168.29.13,TCP,153,443,4013,0
2025-04-07 23:41:06,192.168.29.13,20.189.173.5,TCP,89,4013,443,0
2025-04-07 23:41:07,20.189.173.5,192.168.29.13,TCP,54,443,4013,0
2025-04-07 23:41:08,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,IPv6,86,0,0,1
2025-04-07 23:41:08,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,IPv6,78,0,0,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,91,61720,53,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,91,60880,53,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:201:201f:695e::c0a8:1d01,UDPv6,91,50709,53,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,1434,4086,443,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,1434,4086,443,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,1434,4086,443,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,1434,4086,443,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,1434,4086,443,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,190,4086,443,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,113,4086,443,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,640,4086,443,1
2025-04-07 23:41:09,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4086,1
2025-04-07 23:41:09,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4086,1
2025-04-07 23:41:09,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4086,1
2025-04-07 23:41:09,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4086,1
2025-04-07 23:41:09,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4086,1
2025-04-07 23:41:09,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4086,1
2025-04-07 23:41:09,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,113,443,4086,1
2025-04-07 23:41:09,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,119,53,61720,1
2025-04-07 23:41:09,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,152,53,50709,1
2025-04-07 23:41:09,2405:201:201f:695e::c0a8:1d01,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,123,53,60880,1
2025-04-07 23:41:09,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,74,4086,443,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,654,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1434,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,1125,443,4086,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,105,443,4086,1
2025-04-07 23:41:10,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,74,4086,443,1
2025-04-07 23:41:10,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,TCPv6,109,4086,443,1
2025-04-07 23:41:10,2606:4700:9a62:7cbc:c2c5:649:5ff2:75c4,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,TCPv6,74,443,4086,1
2025-04-07 23:41:11,192.168.29.13,10.21.8.166,TCP,66,4206,7680,1
2025-04-07 23:41:11,192.168.29.13,10.21.31.70,TCP,66,4207,7680,1
2025-04-07 23:41:11,192.168.29.13,10.21.5.61,TCP,66,4208,7680,1
2025-04-07 23:41:11,192.168.29.13,20.189.173.5,TCP,509,4013,443,0
2025-04-07 23:41:11,192.168.29.13,20.189.173.5,TCP,1494,4013,443,0
2025-04-07 23:41:11,192.168.29.13,20.189.173.5,TCP,760,4013,443,0
2025-04-07 23:41:11,20.189.173.5,192.168.29.13,TCP,54,443,4013,0
2025-04-07 23:41:11,20.189.173.5,192.168.29.13,TCP,153,443,4013,0
2025-04-07 23:41:11,192.168.29.13,20.189.173.5,TCP,54,4013,443,0
2025-04-07 23:41:12,fe80::1056:27db:73e6:af9c,ff02::16,IPv6,90,0,0,1
2025-04-07 23:41:12,192.168.29.73,224.0.0.251,UDP,100,5353,5353,1
2025-04-07 23:41:12,fe80::1056:27db:73e6:af9c,ff02::fb,UDPv6,120,5353,5353,1
2025-04-07 23:41:13,192.168.29.73,224.0.0.251,UDP,100,5353,5353,1
2025-04-07 23:41:13,fe80::1056:27db:73e6:af9c,ff02::fb,UDPv6,120,5353,5353,1
2025-04-07 23:41:14,192.168.29.13,65.1.125.235,TCP,55,59127,443,1
2025-04-07 23:41:14,65.1.125.235,192.168.29.13,TCP,66,443,59127,1
2025-04-07 23:41:14,192.168.29.1,224.0.0.1,2,50,0,0,0
2025-04-07 23:41:16,192.168.29.13,20.189.173.5,TCP,168,4013,443,0
2025-04-07 23:41:16,192.168.29.13,20.189.173.5,TCP,1494,4013,443,0
2025-04-07 23:41:16,192.168.29.13,20.189.173.5,TCP,760,4013,443,0
2025-04-07 23:41:16,20.189.173.5,192.168.29.13,TCP,54,443,4013,0
2025-04-07 23:41:16,20.189.173.5,192.168.29.13,TCP,153,443,4013,0
2025-04-07 23:41:16,192.168.29.13,20.189.173.5,TCP,89,4013,443,0
2025-04-07 23:41:17,20.189.173.5,192.168.29.13,TCP,54,443,4013,0
2025-04-07 23:41:19,fe80::f2ed:b8ff:fe64:758b,ff02::1,IPv6,142,0,0,1
2025-04-07 23:41:19,192.168.29.13,192.168.29.1,UDP,77,55597,53,1
2025-04-07 23:41:19,192.168.29.13,192.168.29.1,UDP,77,65235,53,1
2025-04-07 23:41:19,192.168.29.13,192.168.29.1,UDP,77,52374,53,1
2025-04-07 23:41:19,192.168.29.1,192.168.29.13,UDP,223,53,55597,1
2025-04-07 23:41:19,192.168.29.1,192.168.29.13,UDP,367,53,65235,1
2025-04-07 23:41:19,192.168.29.1,192.168.29.13,UDP,126,53,52374,1
2025-04-07 23:41:19,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:817::200e,UDPv6,1292,64488,443,1
2025-04-07 23:41:19,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:817::200e,UDPv6,139,64488,443,1
2025-04-07 23:41:19,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:817::200e,UDPv6,1288,64488,443,1
2025-04-07 23:41:19,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:817::200e,UDPv6,1292,64488,443,1
2025-04-07 23:41:19,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:817::200e,UDPv6,271,64488,443,1
2025-04-07 23:41:19,2404:6800:4002:817::200e,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,64488,1
